projectId	number	author	createdAt	labels	title	title_numberOfWords	body	body_numberOfWords
8514	12023	kares	2013-08-26T09:22:28.000Z	[activerecord;;attached pr;;regression]	statements	8	match activerecord hit this regression test-suite mri statements default records prepared-statement nothing against sqlite3 mysql mysql2 any attr activerecord bind message parameters prepared-statement requires insert-into string string local rvm activerecord connection postgresql get result local rvm activerecord connection postgresql exec local rvm activerecord connection postgresql database block exec local rvm activerecord connection abstract block local rvm activesupport notifications local rvm activerecord connection abstract local rvm activerecord connection postgresql database exec local rvm activerecord connection postgresql database exec insert local rvm activerecord connection abstract database insert local rvm activerecord connection abstract insert local rvm activerecord insert local rvm activerecord record local rvm activerecord methods record local rvm activerecord block record local rvm activesupport local rvm activesupport local rvm activerecord record local rvm activerecord record local rvm activerecord local rvm activerecord block local rvm activesupport save local rvm activesupport local rvm activerecord local rvm activerecord save local rvm activerecord save local rvm activerecord methods save local rvm activerecord block levels save local rvm activerecord block status local rvm activerecord connection abstract database block local rvm activerecord connection abstract database local rvm activerecord connection abstract database local rvm activerecord local rvm activerecord status local rvm activerecord block save local rvm activerecord rollback activerecord state local rvm activerecord save activerecord sqlite3 bind out range insert-into types sample text local rvm sqlite3 bindparam local rvm sqlite3 block bind params local rvm sqlite3 each local rvm sqlite3 bind params local rvm activerecord connection sqlite3 block exec local rvm activerecord connection abstract block local rvm activesupport notifications local rvm activerecord connection abstract local rvm activerecord connection sqlite3 exec local rvm activerecord connection abstract database exec insert local rvm activerecord connection abstract database insert local rvm activerecord connection abstract insert local rvm activerecord insert local rvm activerecord record local rvm activerecord methods record local rvm activerecord block record local rvm activesupport local rvm activesupport local rvm activerecord record local rvm activerecord record local rvm activerecord local rvm activerecord block local rvm activesupport save local rvm activesupport local rvm activerecord local rvm activerecord save local rvm activerecord save local rvm activerecord methods save local rvm activerecord block save local rvm activerecord block status local rvm activerecord connection abstract database block local rvm activerecord connection abstract database local rvm activerecord connection abstract database local rvm activerecord local rvm activerecord status local rvm activerecord save local rvm activerecord	1291
460078	3756	kamstrup	2013-08-26T20:59:04.000Z	[frequency: high]	regression tags loaded	8	jquery loading execution tags html this	34
460078	3757	codepj	2013-08-26T22:48:50.000Z	[browser: ie9;;needs: investigation;;type: bug]	document mode standards mode input validation	11	document mode standards mode input validation demo api letters	43
7639232	60	rodikal	2013-08-28T08:05:44.000Z	[type: feature request]	junit	2	protractor jenkins was junit like status can jenkins	34
460078	3784	ryanzec	2013-08-28T19:08:53.000Z	[type: bug]	animation system	14	animation system element combinations this plunker edit preview this plunker article animation system was add directive this this happening against include patch this show directive element animation	110
460078	3792	martijndwars	2013-08-29T08:36:19.000Z	[component: $compile;;severity: regression;;type: bug]	directive replace external ng-switch controller	6	behavior directive replace external ng-switch controller required directive can put plunker setting replace option using inline this edit preview	76
460078	3793	sdenier	2013-08-29T08:47:59.000Z	[frequency: moderate;;severity: regression;;type: bug]	regression ng-include href anchor element	11	put ng-include directive element get console typeerror object setattribute href ng-include href href ng-include case element href set plunker edit preview was ng-include testing this	95
460078	3806	elaijuh	2013-08-29T21:16:36.000Z	[needs: investigation;;severity: regression;;type: bug]	 	6	drag-and-drop use	16
460078	3812	vlamic	2013-08-30T11:19:54.000Z	[needs: more info;;resolution: fixed]	using	7	auto hash get hash element	18
8514	12111	darkhelmet	2013-09-02T22:57:59.000Z	[actionview]	setting formbuilder string undefined string	16	this gem can default formbuilder default formbuilder class step-into builder default formbuilder call instance generated set use formbuilder this ruby load actionview accessor default formbuilder actionview helpers formbuilder writing default formbuilder actionview formbuilder break where order proper activesupport hook where proper path	156
460078	3858	rbonvall	2013-09-03T22:06:50.000Z	[frequency: moderate;;prs plz!;;severity: regression]	ng-show svg elements	8	can hide svg elements using ng-show edit preview assets edit preview assets linux x86	48
460078	3862	steelsojka	2013-09-04T01:01:11.000Z	[frequency: low;;needs: more info;;prs plz!;;type: bug]	fix jquery loaded	12	handler jqlite object jquery requires parameters this click handler jquery loaded	39
460078	3868	wiwiwa	2013-09-04T03:49:28.000Z	[branch: 1.2.x;;component: $compile;;frequency: moderate;;needs: investigation;;prs plz!;;type: bug]	object setattribute directive	13	directive set element uses value exception message typeerror object setattribute against sample directive doctype html html ng-app testapp head text javascript src language javascript testapp function return element scope head var html	86
460078	3870	abilashgt	2013-09-04T11:56:29.000Z	[needs: investigation;;prs plz!;;type: bug;;type: docs]	deep-linking	8	cookbook href href settings settings solution line href href settings settings	48
460078	3879	charlescao	2013-09-04T21:14:59.000Z	[]	html tooltip angularjs	9	edit use angularjs ajax libs angularjs html tooltip	19
460078	3893	nesteant	2013-09-05T16:50:27.000Z	[needs: more info;;type: bug]	ng-include ng-switch duplicates	4	ng-include directive ng-switch directive each time ng-switch iteration	19
7639232	74	juliemr	2013-09-06T04:30:17.000Z	[type: cleanup]	testapp	4	angular-seed like	20
460078	3909	dipold	2013-09-06T14:12:17.000Z	[component: $compile;;frequency: moderate;;severity: regression;;type: bug]	dirty-data ng-repeat ng-include	9	ng-repeat menu show live this any	48
460078	3916	andyrooger	2013-09-07T11:01:02.000Z	[frequency: low;;severity: regression;;type: bug]	ngmock twitter-bootstrap	3	dropdown class out bunch events document controls ngmock block out this events this party libraries either plunker edit preview	176
8514	12163	vicentllongo	2013-09-08T20:52:20.000Z	[activesupport]	dst	8	reason can this ruby timezone activesupport time sun time min time sun any hour min	94
460078	3932	madaz	2013-09-09T04:26:55.000Z	[branch: 1.3.x;;component: $compile;;frequency: high;;needs: investigation;;prs plz!;;severity: regression;;type: bug]	digest using isolate-scope directive	10	javascript rootscope digest javascript function return restrict replace ng-repeat ng-bind-html scope function scope element function html return html function html html ng-controller ctrl class	119
460078	3933	geofflamrock	2013-09-09T05:51:47.000Z	[needs: investigation;;prs plz!;;severity: regression;;type: bug]	animation	4	having using animation element screen where animation element edit preview using firefox lines blob master src transition enter styles this lines out animation was	147
460078	3940	pinksquidhat	2013-09-09T18:27:30.000Z	[branch: 1.3.x;;component: nganimate;;frequency: high;;needs: investigation;;prs plz!;;severity: regression;;type: bug]	nested replace set	12	updating out module bunch styling out elements elements replace set element reduction edit preview lines state any classname this use timeout asynchronous timeout noop return like this was synchronous call using timeout this changeset commit back was place	188
460078	3959	joewhite	2013-09-11T03:51:56.000Z	[branch: 1.3.x;;needs: investigation;;type: bug]	animation back position	9	using ng-class css keyframe animation animation completion back position back back milliseconds back sample animation repeating edit preview uses use firefox windows time happening average maybe timeout like	167
460078	3964	santiago-cortes	2013-09-11T13:22:02.000Z	[branch: 1.3.x;;needs: investigation;;severity: regression;;type: bug]	directive scope	6	datamodel	23
2861056	144	rwz	2013-09-11T15:33:51.000Z	[]	release	2	ruby-1.8 sane jbuilder deprecated maybe tracking russian-doll-caching jbuilder pull jbuilder pull this	53
460078	3969	jrencz	2013-09-11T16:33:20.000Z	[]	ngif	6	ngif string which nor ngif	41
460078	3970	perrygovier	2013-09-11T16:34:39.000Z	[needs: investigation;;needs: more info;;severity: regression]	implementation crash cordova ios	13	can fiddle share using cordova crash ios css gpu memory position opacity crash css project fixed animation reverting any info can project-files	101
460078	3971	romanminkin	2013-09-11T16:52:52.000Z	[browser: ie8;;component: $http;;needs: more info;;severity: regression]	typeerror object this	11	using http typeerror object this version production use console	74
460078	3980	johaa1993	2013-09-12T12:57:18.000Z	[]	infinite digest using filter	8	this rootscope using this filter markdown function var converter return function value var html value return html	44
460078	3981	cwspear	2013-09-12T14:15:20.000Z	[frequency: high;;needs: investigation;;prs plz!;;severity: regression;;type: bug]	ng-show ng-include	9	plunker versions edit preview edit preview ng-show display hiding display class css this case plunker ng-include this multipart dom validation using ng-include ng-show ng-include src forms templates	147
460078	3987	yuri0	2013-09-12T17:21:13.000Z	[frequency: moderate;;prs plz!;;type: bug]	nodename element names using xhtml	10	element names uppercase using mime where this case nodename function element element element element return html uppercase nodename function element return element was remedy this wrapping return-value block call uppercase this fix like insight internals block return-value this point xhtml	151
460078	3991	nathanredblur	2013-09-12T21:24:07.000Z	[component: $compile;;type: bug]	ng-class ng-include element	13	ng-class ng-include element header class ng-class header header class ng-class ng-include header	31
460078	4001	mkadan	2013-09-13T15:36:27.000Z	[type: bug]	angular-touch jquery fastclick	6	jquery loaded angularjs uses get proper touches properties touchstart function function	38
460078	4002	gelicia	2013-09-13T15:41:03.000Z	[component: $compile;;severity: regression;;type: bug]	ng-repeat ng-class	9	block ng-repeat ng-class ng-hide block edit preview team level ng-repeat ng-class ng-hide ng-repeat ng-class ng-hide ng-repeat member level ng-class ng-hide ng-class ng-hide using team row members members rows	96
7639232	92	juliemr	2013-09-13T18:20:41.000Z	[type: bug]	wait	7	temporary fix javascript	24
460078	4006	josephlord	2013-09-13T23:37:26.000Z	[needs: investigation;;type: docs]	regex security	4	this list hosts puts having file user documentation uses where option default like was documentation use this whitelist like escaping actioncontroller option	176
460078	4011	damrbaby	2013-09-15T06:37:05.000Z	[component: nganimate;;needs: investigation;;type: bug]	performance	5	module project using master performance visible processors like ipod-touch case items css-transitions render mobile device function digest items animation elements animation css-transitions apply elements performance rendering items	150
460078	4017	darioshanghai	2013-09-16T16:14:14.000Z	[prs plz!;;type: docs]	 	4	important add	27
460078	4018	bmeck	2013-09-16T16:55:33.000Z	[needs: investigation]	dom input virtual	6	this request input data-binding web-component state input select textarea elements events map public show any comments find irc	50
8514	12253	jordansexton	2013-09-17T01:09:35.000Z	[actionpack;;attached pr]	action option rendering using respond-with	8	this gist details fix action rendering respond-with action response options action can line this action default render execution path html any format default render which action use-case messages show action message show edit behavior render messages action call actioncontroller render messages	162
460078	4023	wizardwerdna	2013-09-17T05:27:00.000Z	[component: nganimate;;severity: regression]	 	12	directive release candidate main module where defined synchronous production edit preview directive javascript directive function return dir ng-class this text dir restrict replace function scope element function return javascript inject function rootscope scope rootscope element directive directive scope rootscope digest text function expect definition main module ng-class animation research decorator get build load any order config	234
460078	4026	mkurtak	2013-09-17T09:34:30.000Z	[component: $compile;;needs: investigation;;severity: regression;;type: bug]	ng-repeat	3	memory using ng-view ng-repeat sample directive edit switching between views view directive ng-repeat view switching between views can dom tree elements switching dom memory memory can ng-repeat scopes parent scopes controller screenshot heap snapshot forum	148
460078	4028	mik01aj	2013-09-17T11:42:08.000Z	[branch: 1.3.x;;frequency: moderate;;needs: investigation;;prs plz!;;type: bug]	detection transitionend	9	edit preview transition width transition background transition transitionend using version master firefox linux	57
8514	12261	tadast	2013-09-17T16:27:19.000Z	[activerecord;;postgresql]	activerecord arrays native	11	using native value value set value value quote value where value blob activerecord activerecord connection postgresql quoting can can fix this	96
460078	4044	playpianolikewoah	2013-09-18T16:16:27.000Z	[needs: investigation;;prs plz!;;severity: regression]	undefined typeerror call replace undefined android-browser	10	android-browser use login inject scope location function scope location function login back clicking routing get this line version undefined typeerror call replace undefined point	66
460078	4056	bstruthers	2013-09-19T13:44:02.000Z	[component: ngroute;;frequency: low;;type: bug]	location html5mode case	7	subdirectory exception user types url case defined base element markup base href base .when partials base routing user base throws exception typeerror null vendor object vendor get vendor vendor vendor vendor vendor vendor vendor vendor circular-dependency vendor vendor invoke vendor vendor get vendor vendor foreach vendor vendor vendor vendor rewrite function url function find match	276
460078	4071	tromex	2013-09-20T16:19:58.000Z	[type: bug]	swipe object	11	object swipe api this plunker edit preview access swipe directive use click swipe this behavior maybe this	85
460078	4110	tanx	2013-09-23T06:05:15.000Z	[needs: more info;;prs plz!;;type: bug]	flicker ios7 css class	8	class listitem listitem class state	27
1452079	68	dharapvj	2013-09-23T10:34:14.000Z	[]	using	4	this hosting copy this file repository	53
460078	4120	hsablonniere	2013-09-23T17:00:58.000Z	[frequency: moderate;;needs: investigation;;prs plz!;;type: bug]	contains text nodes	8	directive use function clone element dom dom javascript function return function scope scope function clone var clone jqlite object call find tagname find tagname each element group clone can contain text nodes behind find tagname uses getelementsbytagname which text nodes	98
460078	4124	mgol	2013-09-23T18:16:24.000Z	[branch: 1.3.x;;component: nganimate;;frequency: high;;needs: investigation;;prs plz!;;type: bug]	layout	5	using can layout compare difference list depends timeline profiles operation switching version massive timeline assets timeline assets operations macbook notice watch watch	119
7639232	108	juliemr	2013-09-24T21:54:23.000Z	[]	selenium download	5	installscript messages default configuration selenium	29
7639232	109	juliemr	2013-09-24T21:57:20.000Z	[type: enhancement]	timeout mean	7	timeout next	14
460078	4158	wilsonjackson	2013-09-25T18:02:58.000Z	[frequency: moderate;;needs: review;;severity: regression]	limits	10	behavior which any consumer expression promise resolution exists this typeahead directive this angular-ui this edit preview directive function click promise which use loading text promise directive add handlers version this use-case this can next	159
460078	4169	creat-or	2013-09-26T15:18:44.000Z	[needs: investigation;;severity: regression;;type: bug]	 	7	updated ng-class ng-include javascript class ng-include assets icons ng-class show javascript ng-class show class ng-include assets icons ng-include ng-class	60
8514	12374	sikachu	2013-09-26T18:56:06.000Z	[actionpack;;attached pr]	render render html render alias render text	15	this render text render text mime render text response default response mime which text html order reduce render format render ruby render-html html string render text html mime render plaintext render text mime render render set contenttype default contenttype which text html phrase out render text reduce future render text progress compare expand render render render html render text	156
460078	4174	ryanzec	2013-09-26T20:13:32.000Z	[frequency: moderate;;needs: investigation;;severity: regression;;type: bug]	elements transitions	12	this visible can tell this fact function module this javascript timeout duration element animation duration equals using timeout call like can delay element use timeout next digest cycle line this javascript duration timeout duration can get this sense internals animation system this callback digest which element proper time this performance this like fixed this fix fix break plunker show this can share	313
460078	4177	agentcooper	2013-09-27T02:23:22.000Z	[needs: review;;prs plz!;;type: feature]	optimization	3	optimization filter transform jsperf diff commit pull-request master can fix	46
460078	4178	scarletsky	2013-09-27T09:34:51.000Z	[branch: 1.3.x;;component: nganimate;;frequency: low;;needs: investigation;;type: bug]	animation css3 animation	10	animation css3 animation demo click checkbox find ng-hide class set this can tell fix	69
460078	4190	ntrrgc	2013-09-29T01:28:57.000Z	[]	movement items list	9	list which names points field button points player position edit preview transition static user this move animation	79
460078	4218	mgol	2013-10-02T01:20:40.000Z	[]	local master datefilter	9	master macbookpro bash jqlite task info server info launcher browser info secs secs secs secs secs secs date numbers null anonymous documents projects public filter secs secs jobs show any locale bash locale lang collate ctype messages numeric time	226
460078	4225	the-ult	2013-10-02T10:13:19.000Z	[]	reset flicker ng-view animate.css firefox	10	angularjs use animate.css ng-view reset animation which flicker firefox edit preview safari animation any ng-repeat	51
460078	4226	bfcamara	2013-10-02T11:29:12.000Z	[component: nganimate;;type: bug]	side-effects	17	behavior button which updated user events html doctype html html ng-app head head ng-controller label required input label input text required option input checkbox option input checkbox fill fields-for option required textarea required textarea fields-for option required textarea required textarea button submit submit button src ajax libs angularjs src ajax libs angularjs src ajax libs angularjs function use-strict var button checkbox var line this this sample scope function scope function console.log html fill text textbox required input button option button fill textarea option button option button uncheck option button which include fill text textbox required input button option button fill textarea option button option button uncheck option button which jsfiddle	345
460078	4231	meeroslav	2013-10-02T13:26:51.000Z	[type: bug]	ng-class html animation	8	conditional html ng-class setting time state fromhtml can edit click animation clicking animation time this animation state which html element animated animation was using ng-class html state add fromhtml result state point out	141
460078	4232	aidask	2013-10-02T13:44:29.000Z	[component: $compile;;frequency: low;;severity: confusing;;type: bug]	controller init	4	directive require external using redirect can this jsfiddle load external this edit preview button controller init anonymous ajax libs angularjs ajax libs angularjs ajax libs angularjs ajax libs angularjs ajax libs angularjs ajax libs angularjs ajax libs angularjs ajax libs angularjs eval ajax libs angularjs class maybe	149
460078	4262	plaflamme	2013-10-03T15:02:06.000Z	[component: $compile;;frequency: low;;needs: investigation;;type: bug]	anchor directive markup	8	directive markup anchor this markup anchor use anchor surround anchor edit	58
460078	4265	malixsys	2013-10-03T18:27:17.000Z	[component: nganimate;;type: bug]	animation	6	animation edit preview edit preview	18
460078	4277	zakjan	2013-10-04T11:15:37.000Z	[needs: review]	boolean	4	window value function which window count frames	24
8514	12452	inopinatus	2013-10-07T02:25:29.000Z	[activerecord]	store accessor hstore	5	edge like commit commit	22
460078	4314	leonidas-from-xiv	2013-10-07T18:14:11.000Z	[component: ngresource]	can load numbers	7	access rest like this abc this object like this words get result this blob master src ngresource which which can numbers blob master src ngresource uses copy which handles nor numbers debugging this	116
460078	4325	martin-g	2013-10-08T14:40:50.000Z	[component: forms;;frequency: low;;needs: investigation;;prs plz!;;type: bug]	select ng-options default option	9	api select null select ng-options option value edit preview functionality add select select managed value	63
1452079	69	ghurley	2013-10-09T19:10:15.000Z	[]	step output	6	git-checkout load nothing redirect browser console server console live demo this	64
1452079	70	ghurley	2013-10-09T19:19:37.000Z	[]	step controller	7	controller json step documentation claims nexus nexus nexus nexus this any reader implicit null implicit order	94
1452079	71	fpuga	2013-10-10T08:19:21.000Z	[]	 	4	output secs secs fix line pull-request patch break tags	53
460078	4361	cyrilchampier	2013-10-10T08:30:28.000Z	[frequency: moderate;;needs: more info;;type: bug]	circular-dependency exception init	6	class extends throw time exception throw time circular-dependency object	50
460078	4362	siyfion	2013-10-10T08:53:20.000Z	[component: nganimate;;needs: investigation;;needs: more info;;type: bug]	add element element	13	this like fadeout fadein animation can get view view animation set display bit	65
7639232	156	juliemr	2013-10-10T21:33:55.000Z	[type: enhancement]	syntax reboot	2	syntax elements migration path angular-scenario like javascript describe api http function function api http jsonp request function button contains sample jsonp button contains fetch expect status expect super protractor runner global jasmine scaffolding describe expect protractor protractor instance protractor element utilities find elements find elements	112
8514	12498	contentfree	2013-10-10T22:59:49.000Z	[openacademy;;routing]	namespaces routes	13	ruby admin resources resources resources comments rake routes admin article comments get admin admin article comments format admin post admin admin article comments format admin admin article get admin admin article comments format admin edit admin get admin admin comments edit format admin admin get admin admin comments format admin patch admin admin comments format admin put admin admin comments format admin admin admin comments format admin admin user get admin admin user format admin post admin admin user format admin admin user article get admin admin user format admin edit admin article get admin admin edit format admin admin article get admin admin format admin patch admin admin format admin put admin admin format admin admin admin format admin admin get admin format admin post admin format admin admin user get admin format admin edit admin user get admin admin edit format admin admin user get admin admin format admin patch admin admin format admin put admin admin format admin admin admin format admin get admin admin order result behavior like	331
1452079	73	cs0ip	2013-10-11T09:45:26.000Z	[]	step http-error	3	assets	6
1195004	109	chadcampbell	2013-10-12T21:13:19.000Z	[]	angularjs-1.2	6	loading dependencies asynchronously angularjs-1.2 console window module typeerror undefined function native foreach http router module this reliability	154
460078	4394	mbelshe	2013-10-13T08:11:06.000Z	[frequency: high;;needs: investigation;;needs: more info;;severity: regression]	mode	8	inline startup ng-show ng-hide gets sniffer this debugging confirm line can point state csp happy contribute	87
460078	4397	vvolodin	2013-10-13T14:04:48.000Z	[component: nganimate;;frequency: low;;severity: regression;;type: bug]	ng-app ng-view	16	was having ng-app ng-view set html ng-view ng-view	39
460078	4401	grantyb	2013-10-14T00:05:02.000Z	[component: nganimate;;needs: more info;;type: bug]	class element	11	class value value ng-hide function line blob master src directive var function return function scope element attr scope watch function value value removeclass addclass element ng-hide var function return function scope element attr scope watch function value value value removeclass addclass element ng-hide line	112
1452079	77	builtbylane	2013-10-14T18:01:55.000Z	[]	defined	5	checkout get controllers model referenceerror defined null anonymous	42
460078	4414	seocamo	2013-10-14T20:27:14.000Z	[]	save value input	8	version form-data save this browser login controller login string any field submit field send typed html dom html input text username placeholder username username required class username placeholder visibility hidden clip username input view html ng-submit login fieldset class radius class row class input text username placeholder username username required class input placeholder required class row class button submit class button expand radius button fieldset	175
460078	4423	ajoslin	2013-10-15T03:52:57.000Z	[]	collections text nodes	10	use-case directive where user can get element this var contains text nodes dom like textnode	79
460078	4425	shlomis	2013-10-15T06:50:35.000Z	[component: nganimate;;needs: investigation;;type: bug]	animation	5	this plunker click togglebutton animation element dom element animation html doctype html html head text javascript src ajax libs angularjs text javascript src text javascript src href text css rel stylesheet title title head ng-app ng-controller button toggle button class class toggle class toggle html css position relative width height border red background-color linear linear linear linear transition linear border height width position absolute z-index background-color transform transform transform transform background-color red var function edit preview	219
460078	4431	valeriivasin	2013-10-15T13:13:02.000Z	[component: $compile;;severity: regression]	ng-controller ng-include	10	declare like html class ng-include src ng-controller demo edit	41
460078	4432	lcanet	2013-10-15T14:07:00.000Z	[component: scopes;;frequency: moderate;;severity: inconvenient;;type: feature]	events scope	6	bind listener events call scope function	31
460078	4434	hacklone	2013-10-15T15:30:23.000Z	[branch: 1.3.x;;component: $compile;;needs: investigation;;type: bug]	directive required	10	directive required undefined plunker edit	33
460078	4435	overzealous	2013-10-15T16:29:03.000Z	[component: nganimate;;type: bug]	 	8	animation gets jsfiddle click wait click process list whenever highlight animation get list state this this was firefox safari	143
460078	4437	shahmirn	2013-10-15T17:54:57.000Z	[frequency: moderate;;needs: investigation;;needs: work;;prs plz!;;severity: regression]	referenceerror defined	7	using load project introduction edit preview console	37
1452079	78	gantman	2013-10-16T01:27:27.000Z	[]	step	5	http fix compare can fix	23
460078	4452	igorminar	2013-10-16T07:31:10.000Z	[type: bug]	track	8	posting process digest overflow ng-repeat ng-repeat items function return this object-equality each this track get rootscope digest edit preview	133
460078	4463	nosideeffects	2013-10-16T16:28:01.000Z	[]	ng-class	7	use ng-class animation edit preview revert back behavior	51
460078	4464	jamie-pate	2013-10-16T18:27:01.000Z	[browser: ie8;;component: $http;;type: bug]	responsetext	6	load fix which set this use this commit commit	58
460078	4467	kurumpa	2013-10-16T19:14:14.000Z	[]	 	7	class class class using angularjs	49
460078	4490	jrencz	2013-10-17T14:51:31.000Z	[]	duplicates transitional	8	this can styles find take this screenshot this screenshot find elements elements can elements duplicates ng-animate	88
460078	4505	wizardwerdna	2013-10-18T01:25:11.000Z	[component: $compile;;frequency: low;;severity: regression;;type: bug]	behavior regression	8	ng-include directive versions lines javascript describe integration function var module views inject function rootscope ng-include src views ng-include rootscope rootscope digest console.log console.log function expect where views html super get which text object dot ng-include src views class class text object dot undefined result versions surround ng-include directive this regression any documentation which mean can explain this directive versions can	231
8514	12582	lukaszx0	2013-10-18T09:28:41.000Z	[activerecord;;regression]	promise	3	quoting changelog blob master activerecord has-many like fix out was edge was rails-api active-model-serializers pull post proper testcase fix this	91
1452079	81	walterhiggins	2013-10-18T13:52:38.000Z	[]	step output	6	module provider native foreach	131
460078	4525	portersi	2013-10-18T21:51:47.000Z	[type: bug]	using terminal directive interpolation	13	using edit preview console can value curly-braces edit preview	52
460078	4548	gregolsky	2013-10-20T20:10:46.000Z	[]	throws exception element using ng-include	13	plunker edit preview click this stack-trace case typeerror object queryselectorall object scope digest scope apply anonymous native foreach	103
460078	4575	rngadam	2013-10-22T09:01:00.000Z	[type: feature]	factory return object inject null	10	factory return null object inject null object edit preview var plunker api function var self this return self function scope api api api api console set api console	70
460078	4579	georgiosd	2013-10-22T10:26:36.000Z	[component: misc core;;frequency: moderate;;prs plz!;;type: feature]	filter sorting value	10	identity function happy mod send merge	30
460078	4585	gchurchley	2013-10-22T16:58:29.000Z	[component: $http;;frequency: moderate;;prs plz!;;type: bug]	request out	6	timeout request timeout throws exception this handle timeout edit html firefox api any plunker jsfiddle reason plunker jsfiddle timeout put webpage	112
1452079	84	walterhiggins	2013-10-23T11:03:02.000Z	[]	step http	14	function scope function scope http sync text	32
460078	4605	benol	2013-10-23T14:23:09.000Z	[frequency: low;;type: bug]	ng-repeat can handle nan	6	ng-repeat infinite-loop track nan value edit line	32
8514	12623	unspongeful	2013-10-24T07:43:08.000Z	[]	has-one order clause performance	14	this changelog performance regression using postgresql order clause ruby require bundler default require activerecord activerecord connection adapter sqlite3 database memory activerecord create-table table profiles user class user activerecord base profile class profile activerecord base user profile user subscriber activesupport record sql puts get sql select profiles profiles where profiles user order profiles limit select profiles profiles where profiles user limit return has-one ruby class user activerecord base has-one profile order	179
460078	4619	wesleycho	2013-10-24T11:54:11.000Z	[]	sidebar	7	click navbar guide api reference click sidebar this	44
460078	4629	wesleycho	2013-10-24T14:58:00.000Z	[resolution: won't fix;;type: feature]	helpers javascript	9	this directive edit preview this nice helpers jquery this enhancement module	58
460078	4636	petebacondarwin	2013-10-24T21:40:52.000Z	[type: docs]	move commit doc	8	 	0
460078	4661	wesleycho	2013-10-26T12:42:46.000Z	[frequency: high;;prs plz!;;type: docs]	preserve url path switching between doc versions	9	use version dropdown guide api version guide version	32
12496351	8	guilleiguaran	2013-10-27T20:08:29.000Z	[]	dump console exception	7	this this dump console exception like include default restrict environment this smile	49
460078	4673	petebacondarwin	2013-10-27T21:32:50.000Z	[prs plz!;;type: docs]	guide	5	documentation generator api auto defined src auto points anchor api auto api defined api points anchor api api defined api points api api defined api points api api defined api points api api defined api points anchor api api defined api points api routeparams api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api api defined api points anchor api	369
460078	4675	terencehonles	2013-10-28T03:06:48.000Z	[type: bug]	source-maps reference-source file	11	compilation which definition blob master src angularjs any source-maps map result file this blob master src file generated either map	129
460078	4680	szwacz	2013-10-28T11:44:54.000Z	[severity: regression]	ngroute file	7	upload download launch file opera view load visible console firefox reason this was free this	60
460078	4684	clkao	2013-10-28T16:07:49.000Z	[component: forms;;frequency: moderate;;type: bug]	handle composition events	6	background environment input text composition state buffer final text list ng-repeat filter search search scope var input-field search field keyup events character typed chars list flashing match any fix this updatemodel value between events composition events web-api	131
7639232	195	rweng	2013-10-29T11:24:59.000Z	[prs plz!;;type: feature request]	saucelabs jobs	5	jobs saucelabs protractor blob master driver set testcase each this except can input this	89
460078	4699	mik01aj	2013-10-29T14:30:43.000Z	[branch: 1.3.x;;component: nganimate;;needs: investigation;;severity: regression;;type: bug]	element	8	element ng-class set watch this element class listchanged thumbnails thumbnails time timeout thumbnails ng-animate thumbnails ng-animate thumbnails ng-animate thumbnails ng-animate thumbnails ng-animate thumbnails thumbnails this position was was jqlite jquery which use project step screenshot assets use master	170
460078	4703	jamesdaily	2013-10-29T21:20:26.000Z	[type: bug;;type: docs]	autoscroll anchor api	10	api browser autoscroll anchor this functionality api config anchor scroll anchor api append url enter anchor this loaded this	100
460078	4713	olostan	2013-10-30T14:13:10.000Z	[]	css transition elements animation	7	behavior any transition element class animation this blob master src this line transition element class this mean this transition progress use-case this can list elements put transition element use animation enter move plunker edit preview put elements elements	133
460078	4716	alexjc	2013-10-30T17:19:02.000Z	[]	throws items nested	11	title local fix src src var var element var element documentation var state var classname ng-animate var element using ng-include ng-repeat element ng-include case this get next element documentation element transition enter styles this this let can submit pull-request let alex	179
460078	4720	mgol	2013-10-30T20:49:22.000Z	[]	 	6	timeline profile innertext line innertext styling reflow var pre function value return rationale this use which edit reverse order this clear lines return undefined undefined reverse order string innertext checked reflow screenshot assets	153
460078	4724	petebacondarwin	2013-10-30T22:05:18.000Z	[type: docs]	 	3	mailing-list building testing info	15
460078	4749	wesleycho	2013-11-01T14:41:05.000Z	[browser: ie10;;component: forms;;needs: investigation;;type: bug]	rendering select directive	13	this behavior firefox this select elements nested ng-repeat each element set parent object model set object parent model select element children ng-options repeater ng-repeat instance object ng-repeat ng-repeat items ng-options filter items filter items can select select element selected parent object parent select selected can select parent select elements can select children options time each select elements filter set selected options select children track render scope watch controller this this timeout function select function idx option function option option this value loss rendering track model dom this display dynamic options directive jquery	353
460078	4762	andrewdavey	2013-11-02T17:42:17.000Z	[component: forms;;frequency: moderate;;type: bug]	validation updated controls	9	required radio edit preview html ng-app ng-init click radio-button this scope clicking radio-button ng-include pre pre text ng-template label input radio value required label label input radio value required label	108
7362671	206	jonleighton	2013-11-02T18:10:03.000Z	[enhancement]	command	7	integration spring bit each command spring spring this was	59
460078	4765	supercobra	2013-11-02T22:30:58.000Z	[component: forms;;component: misc core;;frequency: moderate;;type: bug]	ng-bind checkbox order	9	case checkbox like this input checkbox todo user this checkbox todo contains value click fiddle click call value this case checkbox	74
